Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;FPP
Main = FALSE;HCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;0.999;0.467578571428571;0.999
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;0.9995;0.546176190476191;0.9995
Main = FALSE;HCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.374;0.0814;0.374
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.4505;0.07918;0.4505
Main = FALSE;HCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.4975;0.0872357142857143;0.4975
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.6785;0.101430158730159;0.6785
Main = FALSE;HCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0.406;0.0879833333333333;0.406
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0.5055;0.104366666666667;0.5055
Main = FALSE;HCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.54;0.10325;0.54
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.7055;0.124187301587302;0.7055
Main = FALSE;HCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;0.9985;0.49555;0.9985
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;0.9995;0.474486666666667;0.9995
Main = FALSE;HCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;1;0.505735714285714;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;1;0.60262380952381;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;0.998;0.476466666666667;0.998
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;0.9995;0.4648;0.9995
Main = FALSE;HCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;1;0.489392857142857;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;1;0.582153968253968;1
Main = FALSE;HCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.3605;0.0755;0.3605
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.461;0.0892333333333333;0.461
Main = FALSE;HCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.492;0.0841;0.492
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.679;0.10717619047619;0.679
Main = FALSE;HCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.3815;0.08755;0.3815
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.4805;0.100206666666667;0.4805
Main = FALSE;HCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.5405;0.102578571428571;0.5405
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.718;0.133107936507937;0.718
Main = FALSE;HCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;0.9995;0.50875;0.9995
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;1;0.49434;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;1;0.516864285714286;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;1;0.612357142857143;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;1;0.49625;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;1;0.482213333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;1;0.505107142857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;1;0.602084126984127;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.3705;0.0699666666666667;0.3705
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.4635;0.0919333333333333;0.4635
Main = FALSE;HCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;0.4965;0.0830714285714286;0.4965
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;0.695;0.110830158730159;0.695
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.13;0.049;0.13
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.138;0.0537714285714286;0.138
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.1525;0.0509285714285714;0.1525
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.1605;0.0523587301587302;0.1605
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.108;0.055125;0.108
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.101;0.0479571428571429;0.101
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0.1285;0.05315;0.1285
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0.1135;0.0426;0.1135
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.107;0.0509;0.107
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.1;0.0412285714285714;0.1
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.135;0.0563642857142857;0.135
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.1435;0.0519761904761905;0.1435
Main = FALSE;CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.114;0.046975;0.114
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.1095;0.0447;0.1095
Main = FALSE;CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.1415;0.0523428571428571;0.1415
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.14;0.0512539682539683;0.14
Main = FALSE;CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.1365;0.052175;0.1365
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.1195;0.0474142857142857;0.1195
Main = FALSE;CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.159;0.0565214285714286;0.159
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.156;0.0495349206349206;0.156
Main = FALSE;CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.0995;0.051325;0.0995
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.1115;0.0513714285714286;0.1115
Main = FALSE;CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.109;0.0503142857142857;0.109
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.1235;0.0501952380952381;0.1235
Main = FALSE;CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0.1115;0.0514;0.1115
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0.1135;0.0500285714285714;0.1135
Main = FALSE;CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.126;0.0488285714285714;0.126
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.1385;0.0527587301587302;0.1385
Main = FALSE;CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.13;0.0546;0.13
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.117;0.0491714285714286;0.117
Main = FALSE;CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.1335;0.0476714285714286;0.1335
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.139;0.0455539682539683;0.139
Main = FALSE;CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.12;0.049575;0.12
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.132;0.0548142857142857;0.132
Main = FALSE;CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.1365;0.0435142857142857;0.1365
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.157;0.0536333333333333;0.157
Main = FALSE;CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0.1015;0.055275;0.1015
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0.094;0.0443285714285714;0.094
Main = FALSE;CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.11;0.0440142857142857;0.11
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.126;0.0532349206349206;0.126
Main = FALSE;CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.12;0.059175;0.12
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.114;0.0484;0.114
Main = FALSE;CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.1285;0.0498857142857143;0.1285
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.1285;0.0491;0.1285
Main = FALSE;CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0.123;0.053025;0.123
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0.115;0.0460285714285714;0.115
Main = FALSE;CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.137;0.05005;0.137
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.1445;0.049952380952381;0.1445
Main = FALSE;CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.1285;0.0519;0.1285
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.1305;0.0518571428571429;0.1305
Main = FALSE;CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.1405;0.05235;0.1405
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.1535;0.0519;0.1535
Main = FALSE;CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.1005;0.047375;0.1005
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.102;0.0521285714285714;0.102
Main = FALSE;CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0.1095;0.04405;0.1095
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0.117;0.0476206349206349;0.117
Main = FALSE;CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0.103;0.0476;0.103
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0.123;0.0488428571428571;0.123
Main = FALSE;CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.12;0.0461357142857143;0.12
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.136;0.0507428571428571;0.136
Main = FALSE;CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.1155;0.0468;0.1155
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.1175;0.0467714285714286;0.1175
Main = FALSE;CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.129;0.0469714285714286;0.129
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.145;0.0540968253968254;0.145
Main = FALSE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.1105;0.0468666666666667;0.1105
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.382;0.1008;0.382
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.339;0.0832666666666667;0.339
Main = FALSE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.117;0.0457571428571429;0.117
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.583;0.119369714285714;0.583
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.509;0.114507142857143;0.509
Main = FALSE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.0895;0.0444666666666667;0.0895
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.4275;0.0970083333333333;0.4275
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.341;0.0821333333333333;0.341
Main = FALSE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0.112;0.0586285714285714;0.112
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0.78;0.133373142857143;0.78
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0.686;0.145271428571429;0.686
Main = FALSE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.098;0.0453;0.098
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.5345;0.125416666666667;0.5345
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.4405;0.125083333333333;0.4405
Main = FALSE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.111;0.0450428571428571;0.111
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.741;0.167508857142857;0.741
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.668;0.212632142857143;0.668
Main = FALSE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.122;0.049;0.122
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.3615;0.083775;0.3615
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.36;0.0814;0.36
Main = FALSE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.1335;0.0544142857142857;0.1335
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.5835;0.116217142857143;0.5835
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.522;0.108482142857143;0.522
Main = FALSE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.1125;0.0451666666666667;0.1125
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.358;0.101641666666667;0.358
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.337;0.0867166666666667;0.337
Main = FALSE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.1255;0.0472714285714286;0.1255
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.5835;0.131251142857143;0.5835
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.502;0.123333928571429;0.502
Main = FALSE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.102;0.0505;0.102
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.441;0.097325;0.441
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.339;0.0895666666666667;0.339
Main = FALSE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.1;0.0483142857142857;0.1
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.7905;0.136554571428571;0.7905
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.7245;0.152107142857143;0.7245
Main = FALSE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0.1005;0.0523333333333333;0.1005
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0.5635;0.1299;0.5635
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0.5145;0.138;0.5145
Main = FALSE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.117;0.0555;0.117
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.797;0.186736;0.797
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.69;0.230310714285714;0.69
Main = FALSE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.119;0.0506;0.119
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.347;0.0831;0.347
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.345;0.0740166666666667;0.345
Main = FALSE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.127;0.0486;0.127
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.5605;0.110937142857143;0.5605
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.4945;0.100992857142857;0.4945
Main = FALSE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.1265;0.0518666666666667;0.1265
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.3735;0.10025;0.3735
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.3505;0.0895333333333333;0.3505
Main = FALSE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.1375;0.0546142857142857;0.1375
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.5495;0.124470571428571;0.5495
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.4925;0.119116071428571;0.4925
Main = FALSE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0.0875;0.0423666666666667;0.0875
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0.4665;0.102141666666667;0.4665
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0.346;0.0883666666666667;0.346
Main = FALSE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.102;0.0472142857142857;0.102
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.8375;0.148493142857143;0.8375
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.7695;0.156867857142857;0.7695
Main = FALSE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.1145;0.0537333333333333;0.1145
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.632;0.142341666666667;0.632
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.536;0.15035;0.536
Main = FALSE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.1165;0.0494142857142857;0.1165
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.808;0.195157428571429;0.808
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.739;0.27365;0.739
Main = FALSE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0.1145;0.0523;0.1145
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0.356;0.0815166666666667;0.356
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0.337;0.07575;0.337
Main = FALSE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.1345;0.0530857142857143;0.1345
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.5325;0.107998571428571;0.5325
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.5025;0.1048125;0.5025
Main = FALSE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.1235;0.0486;0.1235
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.355;0.0973416666666667;0.355
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.3285;0.0783666666666667;0.3285
Main = FALSE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.1225;0.0452285714285714;0.1225
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.5545;0.132046857142857;0.5545
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.492;0.122817857142857;0.492
Main = FALSE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.0885;0.0447666666666667;0.0885
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.473;0.10315;0.473
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.3725;0.0933666666666667;0.3725
Main = FALSE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0.111;0.0541142857142857;0.111
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0.869;0.157289714285714;0.869
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0.8085;0.172335714285714;0.8085
Main = FALSE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0.103;0.0498333333333333;0.103
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0.64;0.142825;0.64
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0.575;0.169266666666667;0.575
Main = FALSE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.114;0.0477571428571429;0.114
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.8545;0.223269714285714;0.8545
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.754;0.292251785714286;0.754
Main = FALSE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.1155;0.0521666666666667;0.1155
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.357;0.0811666666666667;0.357
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.3515;0.0770833333333333;0.3515
Main = FALSE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.124;0.0473;0.124
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.5495;0.111994857142857;0.5495
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.513;0.111891071428571;0.513
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;1;0.142;0.051125;0.142
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;1;0.152;0.0507142857142857;0.152
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;1;0.178;0.0508428571428572;0.178
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;1;0.194;0.0534111111111111;0.194
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;1;0.102;0.04495;0.102
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;1;0.121;0.0576857142857143;0.121
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;1;0.139;0.0494071428571429;0.139
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;1;0.151;0.0543269841269841;0.151
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;1;0.116;0.045875;0.116
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;1;0.1195;0.0501;0.1195
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;1;0.146;0.0444714285714286;0.146
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;1;0.169;0.050952380952381;0.169
Main = FALSE;CCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;1;0.151;0.059125;0.151
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;1;0.14;0.0525571428571429;0.14
Main = FALSE;CCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;1;0.165;0.0505142857142857;0.165
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;1;0.183;0.0507507936507937;0.183
Main = FALSE;CCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;1;0.1335;0.04765;0.1335
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;1;0.144;0.0485;0.144
Main = FALSE;CCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;1;0.168;0.0486071428571429;0.168
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;1;0.1925;0.051031746031746;0.1925
Main = FALSE;CCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;1;0.114;0.0528;0.114
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;1;0.12;0.0522;0.12
Main = FALSE;CCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;1;0.1385;0.0501714285714286;0.1385
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;1;0.1655;0.0564809523809524;0.1655
Main = FALSE;CCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;1;0.12;0.0506;0.12
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;1;0.1275;0.0486285714285714;0.1275
Main = FALSE;CCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;1;0.142;0.0480428571428571;0.142
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;1;0.152;0.0527111111111111;0.152
Main = FALSE;CCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;1;0.136;0.0472;0.136
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;1;0.128;0.0491714285714286;0.128
Main = FALSE;CCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;1;0.177;0.0577928571428572;0.177
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;1;0.1705;0.0522047619047619;0.1705
Main = FALSE;CCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;1;0.1415;0.052675;0.1415
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;1;0.151;0.0504285714285714;0.151
